DEPTH,DEPT,CALI,COND,DENS,GR,NPHI,RES,SONIC,One-way time,Input interval velocity,Output interval velocity,Drift,RC,AI,Resampled AI,Input interval velocity,Output interval velocity,Calibrated sonic log,Residual drift log
9062,9062,-999.25,563.3538208,2.457333413,124.125,-999.25,2.307899952,89.90000153,213.3487244,-999.25,2824293.75,0,-999.25,5.950410843,-999.25,2824293.75,100000,3.047999859,-497.4560547
9062.5,9062.5,-999.25,568.0341187,2.457588634,120.6875,-999.25,2.327100039,90,213.3537293,-999.25,2824293.75,0,-999.25,5.942146778,-999.25,2824293.75,100000,3.047999859,-497.4656982
9063,9063,-999.25,571.0866699,2.457843856,115.875,-999.25,2.284800053,90.30000305,213.3587341,-999.25,2824293.75,0,-999.25,5.917480469,-999.25,2824293.75,100000,3.047999859,-497.4753113
9063.5,9063.5,-999.25,574.3618164,2.458099078,116.8125,-999.25,2.346999884,90.30000305,213.363739,-999.25,2824293.75,0,-999.25,5.917480469,-999.25,2824293.75,100000,3.047999859,-497.4849854
9064,9064,-999.25,579.9221191,2.458354299,118.25,-999.25,2.472700119,90.40000153,213.3687286,-999.25,2824293.75,0,-999.25,5.909299374,-999.25,2824293.75,100000,3.047999859,-497.4946289
9064.5,9064.5,-999.25,589.2926025,2.458609521,124.1875,-999.25,2.513000011,90.40000153,213.3737335,-999.25,2824293.75,0,-999.25,5.909299374,-999.25,2824293.75,100000,3.047999859,-497.5042725
9065,9065,-999.25,602.4348755,2.458864743,126.6875,-999.25,2.486200094,90.19999695,213.3787384,-999.25,2824293.75,0,-999.25,5.925683022,-999.25,2824293.75,100000,3.047999859,-497.513916
9065.5,9065.5,-999.25,611.7788086,2.459119964,129.125,-999.25,2.369100094,89.90000153,213.383728,-999.25,2824293.75,0,-999.25,5.950410843,-999.25,2824293.75,100000,3.047999859,-497.5235901
9066,9066,-999.25,615.6674194,2.459375186,128.25,-999.25,2.22510004,90,213.3887329,-999.25,2824293.75,0,-999.25,5.942146778,-999.25,2824293.75,100000,3.047999859,-497.5332031
9066.5,9066.5,-999.25,619.9158936,2.459630408,125.6875,-999.25,2.227699995,89.90000153,213.3937378,-999.25,2824293.75,0,-999.25,5.950410843,-999.25,2824293.75,100000,3.047999859,-497.5428467
9067,9067,-999.25,625.0316773,2.45988563,120.0625,-999.25,2.425600052,89.40000153,213.3987274,-999.25,2824293.75,0,-999.25,5.992039204,-999.25,2824293.75,100000,3.047999859,-497.5525208
9067.5,9067.5,-999.25,630.2697144,2.460140851,121.875,-999.25,2.640300036,89.09999847,213.4037323,-999.25,2824293.75,0,-999.25,6.017268658,-999.25,2824293.75,100000,3.047999859,-497.5621338
9068,9068,-999.25,632.8535767,2.460396073,121,-999.25,2.747600079,89.19999695,213.4087372,-999.25,2824293.75,0,-999.25,6.0088377,-999.25,2824293.75,100000,3.047999859,-497.5718079
9068.5,9068.5,-999.25,629.8322754,2.460651295,120,-999.25,2.687599897,89.09999847,213.4137268,-999.25,2824293.75,0,-999.25,6.017268658,-999.25,2824293.75,100000,3.047999859,-497.5814514
9069,9069,-999.25,619.0056152,2.460906516,117.875,-999.25,2.528199911,89.09999847,213.4187317,-999.25,2824293.75,0,-999.25,6.017268658,-999.25,2824293.75,100000,3.047999859,-497.5910645
9069.5,9069.5,-999.25,607.6655884,2.461161738,117.375,-999.25,2.3677001,89.09999847,213.4237366,-999.25,2824293.75,0,-999.25,6.017268658,-999.25,2824293.75,100000,3.047999859,-497.6007385
9070,9070,-999.25,597.3264771,2.46141696,120.25,-999.25,2.263400078,89.19999695,213.4287262,-999.25,2824293.75,0,-999.25,6.0088377,-999.25,2824293.75,100000,3.047999859,-497.6103821
9070.5,9070.5,-999.25,586.498291,-999.25,-999.25,-999.25,2.251100063,-999.25,-999.25,-999.25,2824293.75,0,-999.25,-999.25,-999.25,2824293.75,100000,-999.25,-999.25
9071,9071,-999.25,574.9387817,-999.25,-999.25,-999.25,2.269200087,-999.25,-999.25,-999.25,2824293.75,0,-999.25,-999.25,-999.25,2824293.75,100000,-999.25,-999.25
9071.5,9071.5,-999.25,568.7694702,-999.25,-999.25,-999.25,2.266000032,-999.25,-999.25,-999.25,2824293.75,0,-999.25,-999.25,-999.25,2824293.75,100000,-999.25,-999.25
9072,9072,-999.25,557.6447754,-999.25,-999.25,-999.25,2.230700016,-999.25,-999.25,-999.25,2824293.75,0,-999.25,-999.25,-999.25,2824293.75,100000,-999.25,-999.25
9072.5,9072.5,-999.25,547.5966187,-999.25,-999.25,-999.25,2.185800076,-999.25,-999.25,-999.25,2824293.75,0,-999.25,-999.25,-999.25,2824293.75,100000,-999.25,-999.25
9073,9073,-999.25,538.7244873,-999.25,-999.25,-999.25,2.166599989,-999.25,-999.25,-999.25,2824293.75,0,-999.25,-999.25,-999.25,2824293.75,100000,-999.25,-999.25
9073.5,9073.5,-999.25,530.1027222,-999.25,-999.25,-999.25,2.242500067,-999.25,-999.25,-999.25,2824293.75,0,-999.25,-999.25,-999.25,2824293.75,100000,-999.25,-999.25
9074,9074,-999.25,528.1345215,-999.25,-999.25,-999.25,2.422899962,-999.25,-999.25,-999.25,2824293.75,0,-999.25,-999.25,-999.25,2824293.75,100000,-999.25,-999.25
9074.5,9074.5,-999.25,532.8411865,-999.25,-999.25,-999.25,2.704699993,-999.25,-999.25,-999.25,2824293.75,0,-999.25,-999.25,-999.25,2824293.75,100000,-999.25,-999.25
9075,9075,-999.25,533.6207275,-999.25,-999.25,-999.25,2.9447999,-999.25,-999.25,-999.25,2824293.75,0,-999.25,-999.25,-999.25,2824293.75,100000,-999.25,-999.25
9075.5,9075.5,-999.25,534.2363281,-999.25,-999.25,-999.25,2.798500061,-999.25,-999.25,-999.25,2824293.75,0,-999.25,-999.25,-999.25,2824293.75,100000,-999.25,-999.25
9076,9076,-999.25,535.7576904,-999.25,-999.25,-999.25,2.32220006,-999.25,-999.25,-999.25,2824293.75,0,-999.25,-999.25,-999.25,2824293.75,100000,-999.25,-999.25
9076.5,9076.5,-999.25,538.3463745,-999.25,-999.25,-999.25,1.947100043,-999.25,-999.25,-999.25,2824293.75,0,-999.25,-999.25,-999.25,2824293.75,100000,-999.25,-999.25
9077,9077,-999.25,541.4893189,-999.25,-999.25,-999.25,1.691900015,-999.25,-999.25,-999.25,2824293.75,0,-999.25,-999.25,-999.25,2824293.75,100000,-999.25,-999.25
9077.5,9077.5,-999.25,545.8145142,-999.25,-999.25,-999.25,1.528900027,-999.25,-999.25,-999.25,2824293.75,0,-999.25,-999.25,-999.25,2824293.75,100000,-999.25,-999.25
9078,9078,-999.25,544.6829224,-999.25,-999.25,-999.25,1.460199952,-999.25,-999.25,-999.25,2824293.75,0,-999.25,-999.25,-999.25,2824293.75,100000,-999.25,-999.25
9078.5,9078.5,-999.25,540.0396729,-999.25,-999.25,-999.25,1.341500044,-999.25,-999.25,-999.25,2824293.75,0,-999.25,-999.25,-999.25,2824293.75,100000,-999.25,-999.25
9079,9079,-999.25,535.5698242,-999.25,-999.25,-999.25,1.14230001,-999.25,-999.25,-999.25,2824293.75,0,-999.25,-999.25,-999.25,2824293.75,100000,-999.25,-999.25
9079.5,9079.5,-999.25,531.2332764,-999.25,-999.25,-999.25,1.014600039,-999.25,-999.25,-999.25,2824293.75,0,-999.25,-999.25,-999.25,2824293.75,100000,-999.25,-999.25
9080,9080,-999.25,527.7305908,-999.25,-999.25,-999.25,0.976400018,-999.25,-999.25,-999.25,2824293.75,0,-999.25,-999.25,-999.25,2824293.75,100000,-999.25,-999.25
9080.5,9080.5,-999.25,524.5950928,-999.25,-999.25,-999.25,0.978600025,-999.25,-999.25,-999.25,2824293.75,0,-999.25,-999.25,-999.25,2824293.75,100000,-999.25,-999.25
9081,9081,-999.25,521.2036133,-999.25,-999.25,-999.25,1.031800032,-999.25,-999.25,-999.25,2824293.75,0,-999.25,-999.25,-999.25,2824293.75,100000,-999.25,-999.25
9081.5,9081.5,-999.25,518.8129883,-999.25,-999.25,-999.25,1.093099952,-999.25,-999.25,-999.25,2824293.75,0,-999.25,-999.25,-999.25,2824293.75,100000,-999.25,-999.25
9082,9082,-999.25,515.6511841,-999.25,-999.25,-999.25,1.12530005,-999.25,-999.25,-999.25,2824293.75,0,-999.25,-999.25,-999.25,2824293.75,100000,-999.25,-999.25
9082.5,9082.5,-999.25,506.0538025,-999.25,-999.25,-999.25,1.17750001,-999.25,-999.25,-999.25,2824293.75,0,-999.25,-999.25,-999.25,2824293.75,100000,-999.25,-999.25
9083,9083,-999.25,494.1322937,-999.25,-999.25,-999.25,1.219900012,-999.25,-999.25,-999.25,2824293.75,0,-999.25,-999.25,-999.25,2824293.75,100000,-999.25,-999.25
9083.5,9083.5,-999.25,481.4054871,-999.25,-999.25,-999.25,1.222200036,-999.25,-999.25,-999.25,2824293.75,0,-999.25,-999.25,-999.25,2824293.75,100000,-999.25,-999.25
9084,9084,-999.25,473.9870911,-999.25,-999.25,-999.25,1.224599958,-999.25,-999.25,-999.25,2824293.75,0,-999.25,-999.25,-999.25,2824293.75,100000,-999.25,-999.25
9084.5,9084.5,-999.25,466.7099915,-999.25,-999.25,-999.25,1.210500002,-999.25,-999.25,-999.25,2824293.75,0,-999.25,-999.25,-999.25,2824293.75,100000,-999.25,-999.25
9085,9085,-999.25,462.8005981,-999.25,-999.25,-999.25,1.21329999,-999.25,-999.25,-999.25,2824293.75,0,-999.25,-999.25,-999.25,2824293.75,100000,-999.25,-999.25
9085.5,9085.5,-999.25,460.0722046,-999.25,-999.25,-999.25,1.238800049,-999.25,-999.25,-999.25,2824293.75,0,-999.25,-999.25,-999.25,2824293.75,100000,-999.25,-999.25
9086,9086,-999.25,461.283905,-999.25,-999.25,-999.25,1.246600032,-999.25,-999.25,-999.25,2824293.75,0,-999.25,-999.25,-999.25,2824293.75,100000,-999.25,-999.25
9086.5,9086.5,-999.25,468.9338074,-999.25,-999.25,-999.25,1.251600027,-999.25,-999.25,-999.25,2824293.75,0,-999.25,-999.25,-999.25,2824293.75,100000,-999.25,-999.25
9087,9087,-999.25,479.7853088,-999.25,-999.25,-999.25,1.259600043,-999.25,-999.25,-999.25,2824293.75,0,-999.25,-999.25,-999.25,2824293.75,100000,-999.25,-999.25
9087.5,9087.5,-999.25,489.2778931,-999.25,-999.25,-999.25,1.240700007,-999.25,-999.25,-999.25,2824293.75,0,-999.25,-999.25,-999.25,2824293.75,100000,-999.25,-999.25
9088,9088,-999.25,497.9932861,-999.25,-999.25,-999.25,1.220999956,-999.25,-999.25,-999.25,2824293.75,0,-999.25,-999.25,-999.25,2824293.75,100000,-999.25,-999.25
9088.5,9088.5,-999.25,502.9902039,-999.25,-999.25,-999.25,1.20630002,-999.25,-999.25,-999.25,2824293.75,0,-999.25,-999.25,-999.25,2824293.75,100000,-999.25,-999.25
9089,9089,-999.25,503.9346008,-999.25,-999.25,-999.25,1.20720005,-999.25,-999.25,-999.25,2824293.75,0,-999.25,-999.25,-999.25,2824293.75,100000,-999.25,-999.25
9089.5,9089.5,-999.25,496.4885864,-999.25,-999.25,-999.25,1.201300025,-999.25,-999.25,-999.25,2824293.75,0,-999.25,-999.25,-999.25,2824293.75,100000,-999.25,-999.25
9090,9090,-999.25,482.5278015,-999.25,-999.25,-999.25,1.176300049,-999.25,-999.25,-999.25,2824293.75,0,-999.25,-999.25,-999.25,2824293.75,100000,-999.25,-999.25
9090.5,9090.5,-999.25,465.5559998,-999.25,-999.25,-999.25,1.171499968,-999.25,-999.25,-999.25,2824293.75,0,-999.25,-999.25,-999.25,2824293.75,100000,-999.25,-999.25
9091,9091,-999.25,451.0664063,-999.25,-999.25,-999.25,1.183500052,-999.25,-999.25,-999.25,2824293.75,0,-999.25,-999.25,-999.25,2824293.75,100000,-999.25,-999.25
9091.5,9091.5,-999.25,437.5718079,-999.25,-999.25,-999.25,1.160099983,-999.25,-999.25,-999.25,2824293.75,0,-999.25,-999.25,-999.25,2824293.75,100000,-999.25,-999.25
9092,9092,-999.25,423.1492004,-999.25,-999.25,-999.25,1.132300019,-999.25,-999.25,-999.25,2824293.75,0,-999.25,-999.25,-999.25,2824293.75,100000,-999.25,-999.25
9092.5,9092.5,-999.25,409.4908142,-999.25,-999.25,-999.25,1.140799999,-999.25,-999.25,-999.25,2824293.75,0,-999.25,-999.25,-999.25,2824293.75,100000,-999.25,-999.25
9093,9093,-999.25,403.6932068,-999.25,-999.25,-999.25,1.135599971,-999.25,-999.25,-999.25,2824293.75,0,-999.25,-999.25,-999.25,2824293.75,100000,-999.25,-999.25
9093.5,9093.5,-999.25,399.0329895,-999.25,-999.25,-999.25,1.125699997,-999.25,-999.25,-999.25,2824293.75,0,-999.25,-999.25,-999.25,2824293.75,100000,-999.25,-999.25
9094,9094,-999.25,399.8872986,-999.25,-999.25,-999.25,1.131299973,-999.25,-999.25,-999.25,2824293.75,0,-999.25,-999.25,-999.25,2824293.75,100000,-999.25,-999.25
9094.5,9094.5,-999.25,405.0505066,-999.25,-999.25,-999.25,1.118199945,-999.25,-999.25,-999.25,2824293.75,0,-999.25,-999.25,-999.25,2824293.75,100000,-999.25,-999.25
9095,9095,-999.25,408.5953064,-999.25,-999.25,-999.25,1.120700002,-999.25,-999.25,-999.25,2824293.75,0,-999.25,-999.25,-999.25,2824293.75,100000,-999.25,-999.25
9095.5,9095.5,-999.25,410.3192139,-999.25,-999.25,-999.25,1.147300005,-999.25,-999.25,-999.25,2824293.75,0,-999.25,-999.25,-999.25,2824293.75,100000,-999.25,-999.25
9096,9096,-999.25,412.0275879,-999.25,-999.25,-999.25,1.163200021,-999.25,-999.25,-999.25,2824293.75,0,-999.25,-999.25,-999.25,2824293.75,100000,-999.25,-999.25
9096.5,9096.5,-999.25,410.7842102,-999.25,-999.25,-999.25,1.169800043,-999.25,-999.25,-999.25,2824293.75,0,-999.25,-999.25,-999.25,2824293.75,100000,-999.25,-999.25
9097,9097,-999.25,409.8204956,-999.25,-999.25,-999.25,1.170400024,-999.25,-999.25,-999.25,2824293.75,0,-999.25,-999.25,-999.25,2824293.75,100000,-999.25,-999.25
9097.5,9097.5,-999.25,411.223999,-999.25,-999.25,-999.25,1.179499984,-999.25,-999.25,-999.25,2824293.75,0,-999.25,-999.25,-999.25,2824293.75,100000,-999.25,-999.25
9098,9098,-999.25,414.4489136,-999.25,-999.25,-999.25,1.119099975,-999.25,-999.25,-999.25,2824293.75,0,-999.25,-999.25,-999.25,2824293.75,100000,-999.25,-999.25
9098.5,9098.5,-999.25,418.3518982,-999.25,-999.25,-999.25,1.194599986,-999.25,-999.25,-999.25,2824293.75,0,-999.25,-999.25,-999.25,2824293.75,100000,-999.25,-999.25
9099,9099,-999.25,423.8211975,-999.25,-999.25,-999.25,1.248999953,-999.25,-999.25,-999.25,2824293.75,0,-999.25,-999.25,-999.25,2824293.75,100000,-999.25,-999.25
9099.5,9099.5,-999.25,430.0922852,-999.25,-999.25,-999.25,1.249600053,-999.25,-999.25,-999.25,2824293.75,0,-999.25,-999.25,-999.25,2824293.75,100000,-999.25,-999.25
9100,9100,-999.25,432.6702881,-999.25,-999.25,-999.25,1.250200033,-999.25,-999.25,-999.25,2824293.75,0,-999.25,-999.25,-999.25,2824293.75,100000,-999.25,-999.25
9100.5,9100.5,-999.25,433.4692078,-999.25,-999.25,-999.25,1.25030005,-999.25,-999.25,-999.25,2824293.75,0,-999.25,-999.25,-999.25,2824293.75,100000,-999.25,-999.25
9101,9101,-999.25,433.1323853,-999.25,-999.25,-999.25,1.251799941,-999.25,-999.25,-999.25,2824293.75,0,-999.25,-999.25,-999.25,2824293.75,100000,-999.25,-999.25
9101.5,9101.5,-999.25,431.7228088,-999.25,-999.25,-999.25,1.250399947,-999.25,-999.25,-999.25,2824293.75,0,-999.25,-999.25,-999.25,2824293.75,100000,-999.25,-999.25
9102,9102,-999.25,425.9833984,-999.25,-999.25,-999.25,1.25030005,-999.25,-999.25,-999.25,2824293.75,0,-999.25,-999.25,-999.25,2824293.75,100000,-999.25,-999.25
9102.5,9102.5,-999.25,420.5737,-999.25,-999.25,-999.25,1.24909997,-999.25,-999.25,-999.25,2824293.75,0,-999.25,-999.25,-999.25,2824293.75,100000,-999.25,-999.25
9103,9103,-999.25,417.1444092,-999.25,-999.25,-999.25,1.25030005,-999.25,-999.25,-999.25,2824293.75,0,-999.25,-999.25,-999.25,2824293.75,100000,-999.25,-999.25
9103.5,9103.5,-999.25,410.3869019,-999.25,-999.25,-999.25,1.250200033,-999.25,-999.25,-999.25,2824293.75,0,-999.25,-999.25,-999.25,2824293.75,100000,-999.25,-999.25
9104,9104,-999.25,402.2272949,-999.25,-999.25,-999.25,1.24909997,-999.25,-999.25,-999.25,2824293.75,0,-999.25,-999.25,-999.25,2824293.75,100000,-999.25,-999.25
9104.5,9104.5,-999.25,393.8391113,-999.25,-999.25,-999.25,1.252900004,-999.25,-999.25,-999.25,2824293.75,0,-999.25,-999.25,-999.25,2824293.75,100000,-999.25,-999.25
9105,9105,-999.25,383.9865112,-999.25,-999.25,-999.25,1.24909997,-999.25,-999.25,-999.25,2824293.75,0,-999.25,-999.25,-999.25,2824293.75,100000,-999.25,-999.25
9105.5,9105.5,-999.25,379.7940979,-999.25,-999.25,-999.25,1.245900035,-999.25,-999.25,-999.25,2824293.75,0,-999.25,-999.25,-999.25,2824293.75,100000,-999.25,-999.25
9106,9106,-999.25,382.6705017,-999.25,-999.25,-999.25,1.245200038,-999.25,-999.25,-999.25,2824293.75,0,-999.25,-999.25,-999.25,2824293.75,100000,-999.25,-999.25
9106.5,9106.5,-999.25,383.4645081,-999.25,-999.25,-999.25,1.245599985,-999.25,-999.25,-999.25,2824293.75,0,-999.25,-999.25,-999.25,2824293.75,100000,-999.25,-999.25
9107,9107,-999.25,384.8395996,-999.25,-999.25,-999.25,1.244699955,-999.25,-999.25,-999.25,2824293.75,0,-999.25,-999.25,-999.25,2824293.75,100000,-999.25,-999.25
9107.5,9107.5,-999.25,390.2102051,-999.25,-999.25,-999.25,1.243800044,-999.25,-999.25,-999.25,2824293.75,0,-999.25,-999.25,-999.25,2824293.75,100000,-999.25,-999.25
9108,9108,-999.25,392.3716126,-999.25,-999.25,-999.25,1.244099975,-999.25,-999.25,-999.25,2824293.75,0,-999.25,-999.25,-999.25,2824293.75,100000,-999.25,-999.25
9108.5,9108.5,-999.25,389.2640076,-999.25,-999.25,-999.25,1.243600011,-999.25,-999.25,-999.25,2824293.75,0,-999.25,-999.25,-999.25,2824293.75,100000,-999.25,-999.25
9109,9109,-999.25,387.8835144,-999.25,-999.25,-999.25,1.243499994,-999.25,-999.25,-999.25,2824293.75,0,-999.25,-999.25,-999.25,2824293.75,100000,-999.25,-999.25
9109.5,9109.5,-999.25,387.2730103,-999.25,-999.25,-999.25,1.242799997,-999.25,-999.25,-999.25,2824293.75,0,-999.25,-999.25,-999.25,2824293.75,100000,-999.25,-999.25
9110,9110,-999.25,386.5205994,-999.25,-999.25,-999.25,1.243299961,-999.25,-999.25,-999.25,2824293.75,0,-999.25,-999.25,-999.25,2824293.75,100000,-999.25,-999.25
9110.5,9110.5,-999.25,386.2948914,-999.25,-999.25,-999.25,1.243299961,-999.25,-999.25,-999.25,2824293.75,0,-999.25,-999.25,-999.25,2824293.75,100000,-999.25,-999.25
9111,9111,-999.25,385.8519898,-999.25,-999.25,-999.25,1.243299961,-999.25,-999.25,-999.25,2824293.75,0,-999.25,-999.25,-999.25,2824293.75,100000,-999.25,-999.25
9111.5,9111.5,-999.25,384.250885,-999.25,-999.25,-999.25,1.243299961,-999.25,-999.25,-999.25,2824293.75,0,-999.25,-999.25,-999.25,2824293.75,100000,-999.25,-999.25
9112,9112,-999.25,384.4567871,-999.25,-999.25,-999.25,1.243299961,-999.25,-999.25,-999.25,2824293.75,0,-999.25,-999.25,-999.25,2824293.75,100000,-999.25,-999.25
9112.5,9112.5,-999.25,387.4151917,-999.25,-999.25,-999.25,1.243299961,-999.25,-999.25,-999.25,2824293.75,0,-999.25,-999.25,-999.25,2824293.75,100000,-999.25,-999.25
9113,9113,-999.25,392.2532044,-999.25,-999.25,-999.25,1.243299961,-999.25,-999.25,-999.25,2824293.75,0,-999.25,-999.25,-999.25,2824293.75,100000,-999.25,-999.25
9113.5,9113.5,-999.25,399.2179871,-999.25,-999.25,-999.25,1.243399978,-999.25,-999.25,-999.25,2824293.75,0,-999.25,-999.25,-999.25,2824293.75,100000,-999.25,-999.25
9114,9114,-999.25,407.9364929,-999.25,-999.25,-999.25,1.243399978,-999.25,-999.25,-999.25,2824293.75,0,-999.25,-999.25,-999.25,2824293.75,100000,-999.25,-999.25
9114.5,9114.5,-999.25,414.1694031,-999.25,-999.25,-999.25,1.243399978,-999.25,-999.25,-999.25,2824293.75,0,-999.25,-999.25,-999.25,2824293.75,100000,-999.25,-999.25
9115,9115,-999.25,419.4610901,-999.25,-999.25,-999.25,1.243399978,-999.25,-999.25,-999.25,2824293.75,0,-999.25,-999.25,-999.25,2824293.75,100000,-999.25,-999.25
9115.5,9115.5,-999.25,422.8259888,-999.25,-999.25,-999.25,1.243399978,-999.25,-999.25,-999.25,2824293.75,0,-999.25,-999.25,-999.25,2824293.75,100000,-999.25,-999.25
9116,9116,-999.25,427.5851135,-999.25,-999.25,-999.25,1.243399978,-999.25,-999.25,-999.25,2824293.75,0,-999.25,-999.25,-999.25,2824293.75,100000,-999.25,-999.25
9116.5,9116.5,-999.25,430.7239075,-999.25,-999.25,-999.25,1.243399978,-999.25,-999.25,-999.25,2824293.75,0,-999.25,-999.25,-999.25,2824293.75,100000,-999.25,-999.25
9117,9117,-999.25,431.6886902,-999.25,-999.25,-999.25,1.243399978,-999.25,-999.25,-999.25,2824293.75,0,-999.25,-999.25,-999.25,2824293.75,100000,-999.25,-999.25
9117.5,9117.5,-999.25,433.5509949,-999.25,-999.25,-999.25,2.306499958,-999.25,-999.25,-999.25,2824293.75,0,-999.25,-999.25,-999.25,2824293.75,100000,-999.25,-999.25
9118,9118,-999.25,434.1836853,-999.25,-999.25,-999.25,2.303200007,-999.25,-999.25,-999.25,2824293.75,0,-999.25,-999.25,-999.25,2824293.75,100000,-999.25,-999.25
9118.5,9118.5,-999.25,437.5975952,-999.25,-999.25,-999.25,2.285200119,-999.25,-999.25,-999.25,2824293.75,0,-999.25,-999.25,-999.25,2824293.75,100000,-999.25,-999.25
9119,9119,-999.25,441.6173096,-999.25,-999.25,-999.25,2.264400005,-999.25,-999.25,-999.25,2824293.75,0,-999.25,-999.25,-999.25,2824293.75,100000,-999.25,-999.25
9119.5,9119.5,-999.25,442.9389038,-999.25,-999.25,-999.25,2.257600069,-999.25,-999.25,-999.25,2824293.75,0,-999.25,-999.25,-999.25,2824293.75,100000,-999.25,-999.25
9120,9120,-999.25,441.8060913,-999.25,-999.25,-999.25,2.263400078,-999.25,-999.25,-999.25,2824293.75,0,-999.25,-999.25,-999.25,2824293.75,100000,-999.25,-999.25
9120.5,9120.5,-999.25,439.379303,-999.25,-999.25,-999.25,2.275899887,-999.25,-999.25,-999.25,2824293.75,0,-999.25,-999.25,-999.25,2824293.75,100000,-999.25,-999.25
9121,9121,-999.25,438.7366943,-999.25,-999.25,-999.25,2.279299974,-999.25,-999.25,-999.25,2824293.75,0,-999.25,-999.25,-999.25,2824293.75,100000,-999.25,-999.25
9121.5,9121.5,-999.25,440.0737,-999.25,-999.25,-999.25,2.272300005,-999.25,-999.25,-999.25,2824293.75,0,-999.25,-999.25,-999.25,2824293.75,100000,-999.25,-999.25
9122,9122,-999.25,441.2055969,-999.25,-999.25,-999.25,2.266499996,-999.25,-999.25,-999.25,2824293.75,0,-999.25,-999.25,-999.25,2824293.75,100000,-999.25,-999.25
9122.5,9122.5,-999.25,443.8062134,-999.25,-999.25,-999.25,2.253200054,-999.25,-999.25,-999.25,2824293.75,0,-999.25,-999.25,-999.25,2824293.75,100000,-999.25,-999.25
9123,9123,-999.25,445.7392883,-999.25,-999.25,-999.25,2.243499994,-999.25,-999.25,-999.25,2824293.75,0,-999.25,-999.25,-999.25,2824293.75,100000,-999.25,-999.25
9123.5,9123.5,-999.25,445.7392883,-999.25,-999.25,-999.25,2.243499994,-999.25,-999.25,-999.25,2824293.75,0,-999.25,-999.25,-999.25,2824293.75,100000,-999.25,-999.25
9124,9124,-999.25,446.7452087,-999.25,-999.25,-999.25,2.238399983,-999.25,-999.25,-999.25,2824293.75,0,-999.25,-999.25,-999.25,2824293.75,100000,-999.25,-999.25
9124.5,9124.5,-999.25,447.4418945,-999.25,-999.25,-999.25,2.234899998,-999.25,-999.25,-999.25,2824293.75,0,-999.25,-999.25,-999.25,2824293.75,100000,-999.25,-999.25
9125,9125,-999.25,450.7390137,-999.25,-999.25,-999.25,2.218600035,-999.25,-999.25,-999.25,2824293.75,0,-999.25,-999.25,-999.25,2824293.75,100000,-999.25,-999.25
9125.5,9125.5,-999.25,458.20401,-999.25,-999.25,-999.25,2.182399988,-999.25,-999.25,-999.25,2824293.75,0,-999.25,-999.25,-999.25,2824293.75,100000,-999.25,-999.25
9126,9126,-999.25,465.6861877,-999.25,-999.25,-999.25,2.147399902,-999.25,-999.25,-999.25,2824293.75,0,-999.25,-999.25,-999.25,2824293.75,100000,-999.25,-999.25
9126.5,9126.5,-999.25,471.3320923,-999.25,-999.25,-999.25,2.121599913,-999.25,-999.25,-999.25,2824293.75,0,-999.25,-999.25,-999.25,2824293.75,100000,-999.25,-999.25
9127,9127,-999.25,474.3241882,-999.25,-999.25,-999.25,2.108299971,-999.25,-999.25,-999.25,2824293.75,0,-999.25,-999.25,-999.25,2824293.75,100000,-999.25,-999.25
9127.5,9127.5,-999.25,473.9081116,-999.25,-999.25,-999.25,2.110100031,-999.25,-999.25,-999.25,2824293.75,0,-999.25,-999.25,-999.25,2824293.75,100000,-999.25,-999.25
9128,9128,-999.25,476.7833862,-999.25,-999.25,-999.25,2.09739995,-999.25,-999.25,-999.25,2824293.75,0,-999.25,-999.25,-999.25,2824293.75,100000,-999.25,-999.25
9128.5,9128.5,-999.25,481.8548889,-999.25,-999.25,-999.25,2.075299978,-999.25,-999.25,-999.25,2824293.75,0,-999.25,-999.25,-999.25,2824293.75,100000,-999.25,-999.25
9129,9129,-999.25,486.2898865,-999.25,-999.25,-999.25,2.056400061,-999.25,-999.25,-999.25,2824293.75,0,-999.25,-999.25,-999.25,2824293.75,100000,-999.25,-999.25
9129.5,9129.5,-999.25,486.4301148,-999.25,-999.25,-999.25,2.055799961,-999.25,-999.25,-999.25,2824293.75,0,-999.25,-999.25,-999.25,2824293.75,100000,-999.25,-999.25
9130,9130,-999.25,485.3793945,-999.25,-999.25,-999.25,2.060199976,-999.25,-999.25,-999.25,2824293.75,0,-999.25,-999.25,-999.25,2824293.75,100000,-999.25,-999.25
9130.5,9130.5,-999.25,486.088501,-999.25,-999.25,-999.25,2.057199955,-999.25,-999.25,-999.25,2824293.75,0,-999.25,-999.25,-999.25,2824293.75,100000,-999.25,-999.25
9131,9131,-999.25,482.6852112,-999.25,-999.25,-999.25,2.071700096,-999.25,-999.25,-999.25,2824293.75,0,-999.25,-999.25,-999.25,2824293.75,100000,-999.25,-999.25
9131.5,9131.5,-999.25,481.4092102,-999.25,-999.25,-999.25,2.077199936,-999.25,-999.25,-999.25,2824293.75,0,-999.25,-999.25,-999.25,2824293.75,100000,-999.25,-999.25
9132,9132,-999.25,483.708313,-999.25,-999.25,-999.25,2.067399979,-999.25,-999.25,-999.25,2824293.75,0,-999.25,-999.25,-999.25,2824293.75,100000,-999.25,-999.25
9132.5,9132.5,-999.25,480.4570007,-999.25,-999.25,-999.25,2.081399918,-999.25,-999.25,-999.25,2824293.75,0,-999.25,-999.25,-999.25,2824293.75,100000,-999.25,-999.25
